exp_no,n_users,code_length,collusion_size,confidence,detected_tot,detected_correct,detected_incorrect,undetected
7,1000,128,100,0.5,284,59,225,41
7,1000,128,100,1,145,37,108,63
7,1000,128,100,1.5,67,21,46,79
7,1000,256,2,0.3,390,2,388,0
7,1000,256,2,0.5,284,2,282,0
7,1000,256,2,1,128,2,126,0
7,1000,256,2,1.5,61,2,59,0
7,1000,256,3,0.3,342,3,339,0
7,1000,256,3,0.5,274,3,271,0
7,1000,256,3,1,136,3,133,0
7,1000,256,3,1.5,62,3,59,0
7,1000,256,4,0.3,389,4,385,0
7,1000,256,4,0.5,289,4,285,0
7,1000,256,4,1,142,4,138,0
7,1000,256,4,1.5,56,4,52,0
7,1000,256,5,0.3,355,5,350,0
7,1000,256,5,0.5,293,5,288,0
7,1000,256,5,1,149,5,144,0
7,1000,256,5,1.5,49,5,44,0
7,1000,256,10,0.3,366,10,356,0
7,1000,256,10,0.5,280,10,270,0
7,1000,256,10,1,138,10,128,0
7,1000,256,10,1.5,62,10,52,0
7,1000,256,15,0.3,381,15,366,0
7,1000,256,15,0.5,301,15,286,0
7,1000,256,15,1,136,15,121,0
7,1000,256,15,1.5,58,15,43,0
7,1000,256,20,0.3,386,19,367,1
7,1000,256,20,0.5,298,20,278,0
7,1000,256,20,1,152,19,133,1
7,1000,256,20,1.5,68,16,52,4
7,1000,256,50,0.3,351,44,307,6
7,1000,256,50,0.5,293,43,250,7
7,1000,256,50,1,157,36,121,14
7,1000,256,50,1.5,80,31,49,19
7,1000,256,100,0.3,381,83,298,17
7,1000,256,100,0.5,293,75,218,25
7,1000,256,100,1,146,45,101,55
7,1000,256,100,1.5,64,27,37,73
7,1000,512,2,0.3,357,2,355,0
7,1000,512,2,0.5,290,2,288,0
7,1000,512,2,1,128,2,126,0
7,1000,512,2,1.5,41,2,39,0
7,1000,512,3,0.3,334,3,331,0
7,1000,512,3,0.5,261,3,258,0
7,1000,512,3,1,120,3,117,0
7,1000,512,3,1.5,37,3,34,0
7,1000,512,4,0.3,369,4,365,0
7,1000,512,4,0.5,275,4,271,0
7,1000,512,4,1,137,4,133,0
7,1000,512,4,1.5,41,4,37,0
7,1000,512,5,0.3,362,5,357,0
7,1000,512,5,0.5,278,5,273,0
7,1000,512,5,1,111,5,106,0
7,1000,512,5,1.5,47,5,42,0
7,1000,512,10,0.3,337,10,327,0
7,1000,512,10,0.5,276,10,266,0
7,1000,512,10,1,130,10,120,0
7,1000,512,10,1.5,60,10,50,0
7,1000,512,15,0.3,360,15,345,0
7,1000,512,15,0.5,287,15,272,0
7,1000,512,15,1,126,15,111,0
7,1000,512,15,1.5,44,15,29,0
7,1000,512,20,0.3,348,20,328,0
7,1000,512,20,0.5,278,20,258,0
7,1000,512,20,1,142,20,122,0
7,1000,512,20,1.5,58,20,38,0
7,1000,512,50,0.3,362,50,312,0
7,1000,512,50,0.5,291,50,241,0
7,1000,512,50,1,137,43,94,7
7,1000,512,50,1.5,71,35,36,15
7,1000,512,100,0.3,357,94,263,6
7,1000,512,100,0.5,298,85,213,15
7,1000,512,100,1,155,63,92,37
7,1000,512,100,1.5,71,44,27,56
7,1000,1024,2,0.3,357,2,355,0
7,1000,1024,2,0.5,265,2,263,0
7,1000,1024,2,1,109,2,107,0
7,1000,1024,2,1.5,28,2,26,0
7,1000,1024,3,0.3,333,3,330,0
7,1000,1024,3,0.5,220,3,217,0
7,1000,1024,3,1,89,3,86,0
7,1000,1024,3,1.5,26,3,23,0
7,1000,1024,4,0.3,327,4,323,0
7,1000,1024,4,0.5,263,4,259,0
7,1000,1024,4,1,95,4,91,0
7,1000,1024,4,1.5,31,4,27,0
7,1000,1024,5,0.3,325,5,320,0
7,1000,1024,5,0.5,244,5,239,0
7,1000,1024,5,1,96,5,91,0
7,1000,1024,5,1.5,32,5,27,0
7,1000,1024,10,0.3,328,10,318,0
7,1000,1024,10,0.5,242,10,232,0
7,1000,1024,10,1,99,10,89,0
7,1000,1024,10,1.5,42,10,32,0
7,1000,1024,15,0.3,327,15,312,0
7,1000,1024,15,0.5,242,15,227,0
7,1000,1024,15,1,88,15,73,0
7,1000,1024,15,1.5,32,15,17,0
7,1000,1024,20,0.3,323,20,303,0
7,1000,1024,20,0.5,244,20,224,0
7,1000,1024,20,1,95,20,75,0
7,1000,1024,20,1.5,46,20,26,0
7,1000,1024,50,0.3,326,50,276,0
7,1000,1024,50,0.5,253,50,203,0
7,1000,1024,50,1,128,50,78,0
7,1000,1024,50,1.5,60,48,12,2
7,1000,1024,100,0.3,333,98,235,2
7,1000,1024,100,0.5,284,96,188,4
7,1000,1024,100,1,142,83,59,17
7,1000,1024,100,1.5,82,69,13,31
7,1000,2048,2,0.3,325,2,323,0
7,1000,2048,2,0.5,229,2,227,0
7,1000,2048,2,1,62,2,60,0
7,1000,2048,2,1.5,19,2,17,0
7,1000,2048,3,0.3,299,3,296,0
7,1000,2048,3,0.5,189,3,186,0
7,1000,2048,3,1,47,3,44,0
7,1000,2048,3,1.5,6,3,3,0
7,1000,2048,4,0.3,303,4,299,0
7,1000,2048,4,0.5,226,4,222,0
7,1000,2048,4,1,63,4,59,0
7,1000,2048,4,1.5,12,4,8,0
7,1000,2048,5,0.3,284,5,279,0
7,1000,2048,5,0.5,191,5,186,0
7,1000,2048,5,1,56,5,51,0
7,1000,2048,5,1.5,10,5,5,0
7,1000,2048,10,0.3,290,10,280,0
7,1000,2048,10,0.5,193,10,183,0
7,1000,2048,10,1,63,10,53,0
7,1000,2048,10,1.5,24,10,14,0
7,1000,2048,15,0.3,294,15,279,0
7,1000,2048,15,0.5,193,15,178,0
7,1000,2048,15,1,65,15,50,0
7,1000,2048,15,1.5,18,15,3,0
7,1000,2048,20,0.3,305,20,285,0
7,1000,2048,20,0.5,171,20,151,0
7,1000,2048,20,1,67,20,47,0
7,1000,2048,20,1.5,31,20,11,0
7,1000,2048,50,0.3,270,50,220,0
7,1000,2048,50,0.5,216,50,166,0
7,1000,2048,50,1,88,50,38,0
7,1000,2048,50,1.5,53,49,4,1
7,1000,2048,100,0.3,283,100,183,0
7,1000,2048,100,0.5,235,100,135,0
7,1000,2048,100,1,123,95,28,5
7,1000,2048,100,1.5,87,82,5,18
8,10,64,2,0.3,3,2,1,0
8,10,64,2,0.5,3,2,1,0
8,10,64,2,1,2,2,0,0
8,10,64,2,1.5,1,1,0,1
8,10,64,3,0.3,3,3,0,0
8,10,64,3,0.5,3,3,0,0
8,10,64,3,1,3,3,0,0
8,10,64,3,1.5,1,1,0,2
8,10,64,4,0.3,4,4,0,0
8,10,64,4,0.5,5,4,1,0
8,10,64,4,1,1,1,0,3
8,10,64,4,1.5,0,0,0,4
8,10,64,5,0.3,5,5,0,0
8,10,64,5,0.5,3,3,0,2
8,10,64,5,1,2,2,0,3
8,10,64,5,1.5,1,1,0,4
8,10,64,10,0.3,3,3,0,7
8,10,64,10,0.5,2,2,0,8
8,10,64,10,1,2,2,0,8
8,10,64,10,1.5,1,1,0,9
8,10,16,2,0.3,2,2,0,0
8,10,16,2,0.5,3,1,2,1
8,10,16,2,1,2,2,0,0
8,10,16,2,1.5,1,1,0,1
8,10,16,3,0.3,3,3,0,0
8,10,16,3,0.5,4,2,2,1
8,10,16,3,1,2,2,0,1
8,10,16,3,1.5,0,0,0,3
8,10,16,4,0.3,5,3,2,1
8,10,16,4,0.5,2,2,0,2
8,10,16,4,1,2,2,0,2
8,10,16,4,1.5,1,1,0,3
8,10,16,5,0.3,3,3,0,2
8,10,16,5,0.5,4,4,0,1
8,10,16,5,1,1,1,0,4
8,10,16,5,1.5,0,0,0,5
8,10,16,10,0.3,4,4,0,6
8,10,16,10,0.5,4,4,0,6
8,10,16,10,1,2,2,0,8
8,10,16,10,1.5,0,0,0,10
8,10,32,2,0.3,4,2,2,0
8,10,32,2,0.5,2,2,0,0
8,10,32,2,1,2,2,0,0
8,10,32,2,1.5,1,1,0,1
8,10,32,3,0.3,4,3,1,0
8,10,32,3,0.5,3,3,0,0
8,10,32,3,1,2,2,0,1
8,10,32,3,1.5,1,1,0,2
8,10,32,4,0.3,4,3,1,1
8,10,32,4,0.5,3,3,0,1
8,10,32,4,1,1,1,0,3
8,10,32,4,1.5,2,2,0,2
8,10,32,5,0.3,5,5,0,0
8,10,32,5,0.5,4,4,0,1
8,10,32,5,1,2,2,0,3
8,10,32,5,1.5,1,1,0,4
8,10,32,10,0.3,3,3,0,7
8,10,32,10,0.5,2,2,0,8
8,10,32,10,1,2,2,0,8
8,10,32,10,1.5,1,1,0,9
8,10,64,2,0.3,2,2,0,0
8,10,64,2,0.5,2,2,0,0
8,10,64,2,1,2,2,0,0
8,10,64,2,1.5,2,2,0,0
8,10,64,3,0.3,3,3,0,0
8,10,64,3,0.5,3,3,0,0
8,10,64,3,1,2,2,0,1
8,10,64,3,1.5,1,1,0,2
8,10,64,4,0.3,4,3,1,1
8,10,64,4,0.5,4,4,0,0
8,10,64,4,1,1,1,0,3
8,10,64,4,1.5,0,0,0,4
8,10,64,5,0.3,5,5,0,0
8,10,64,5,0.5,4,4,0,1
8,10,64,5,1,2,2,0,3
8,10,64,5,1.5,1,1,0,4
8,10,64,10,0.3,3,3,0,7
8,10,64,10,0.5,2,2,0,8
8,10,64,10,1,2,2,0,8
8,10,64,10,1.5,1,1,0,9
8,10,128,2,0.3,2,2,0,0
8,10,128,2,0.5,2,2,0,0
8,10,128,2,1,2,2,0,0
8,10,128,2,1.5,2,2,0,0
8,10,128,3,0.3,3,3,0,0
8,10,128,3,0.5,3,3,0,0
8,10,128,3,1,3,3,0,0
8,10,128,3,1.5,2,2,0,1
8,10,128,4,0.3,4,4,0,0
8,10,128,4,0.5,4,4,0,0
8,10,128,4,1,3,3,0,1
8,10,128,4,1.5,1,1,0,3
8,10,128,5,0.3,4,4,0,1
8,10,128,5,0.5,5,5,0,0
8,10,128,5,1,2,2,0,3
8,10,128,5,1.5,1,1,0,4
8,10,128,10,0.3,3,3,0,7
8,10,128,10,0.5,2,2,0,8
8,10,128,10,1,2,2,0,8
8,10,128,10,1.5,1,1,0,9
8,10,256,2,0.3,2,2,0,0
8,10,256,2,0.5,2,2,0,0
8,10,256,2,1,2,2,0,0
8,10,256,2,1.5,2,2,0,0
8,10,256,3,0.3,3,3,0,0
8,10,256,3,0.5,3,3,0,0
8,10,256,3,1,3,3,0,0
8,10,256,3,1.5,2,2,0,1
8,10,256,4,0.3,4,4,0,0
8,10,256,4,0.5,3,3,0,1
8,10,256,4,1,3,3,0,1
8,10,256,4,1.5,0,0,0,4
8,10,256,5,0.3,5,5,0,0
8,10,256,5,0.5,5,5,0,0
8,10,256,5,1,2,2,0,3
8,10,256,5,1.5,0,0,0,5
8,10,256,10,0.3,4,4,0,6
8,10,256,10,0.5,3,3,0,7
8,10,256,10,1,2,2,0,8
8,10,256,10,1.5,1,1,0,9
8,10,512,2,0.3,2,2,0,0
8,10,512,2,0.5,2,2,0,0
8,10,512,2,1,2,2,0,0
8,10,512,2,1.5,2,2,0,0
8,10,512,3,0.3,3,3,0,0
8,10,512,3,0.5,3,3,0,0
8,10,512,3,1,3,3,0,0
8,10,512,3,1.5,1,1,0,2
8,10,512,4,0.3,4,4,0,0
8,10,512,4,0.5,4,4,0,0
8,10,512,4,1,4,4,0,0
8,10,512,4,1.5,1,1,0,3
8,10,512,5,0.3,5,5,0,0
8,10,512,5,0.5,5,5,0,0
8,10,512,5,1,3,3,0,2
8,10,512,5,1.5,0,0,0,5
8,10,512,10,0.3,3,3,0,7
8,10,512,10,0.5,3,3,0,7
8,10,512,10,1,2,2,0,8
8,10,512,10,1.5,1,1,0,9
8,10,1024,2,0.3,2,2,0,0
8,10,1024,2,0.5,2,2,0,0
8,10,1024,2,1,2,2,0,0
8,10,1024,2,1.5,2,2,0,0
8,10,1024,3,0.3,3,3,0,0
8,10,1024,3,0.5,3,3,0,0
8,10,1024,3,1,3,3,0,0
8,10,1024,3,1.5,2,2,0,1
8,10,1024,4,0.3,4,4,0,0
8,10,1024,4,0.5,4,4,0,0
8,10,1024,4,1,3,3,0,1
8,10,1024,4,1.5,0,0,0,4
8,10,1024,5,0.3,5,5,0,0
8,10,1024,5,0.5,5,5,0,0
8,10,1024,5,1,3,3,0,2
8,10,1024,5,1.5,0,0,0,5
8,10,1024,10,0.3,5,5,0,5
8,10,1024,10,0.5,3,3,0,7
8,10,1024,10,1,1,1,0,9
8,10,1024,10,1.5,1,1,0,9
8,10,2048,2,0.3,2,2,0,0
8,10,2048,2,0.5,2,2,0,0
8,10,2048,2,1,2,2,0,0
8,10,2048,2,1.5,2,2,0,0
8,10,2048,3,0.3,3,3,0,0
8,10,2048,3,0.5,3,3,0,0
8,10,2048,3,1,3,3,0,0
8,10,2048,3,1.5,2,2,0,1
8,10,2048,4,0.3,4,4,0,0
8,10,2048,4,0.5,4,4,0,0
8,10,2048,4,1,4,4,0,0
8,10,2048,4,1.5,0,0,0,4
8,10,2048,5,0.3,5,5,0,0
8,10,2048,5,0.5,5,5,0,0
8,10,2048,5,1,3,3,0,2
8,10,2048,5,1.5,0,0,0,5
8,10,2048,10,0.3,3,3,0,7
8,10,2048,10,0.5,2,2,0,8
8,10,2048,10,1,2,2,0,8
8,10,2048,10,1.5,1,1,0,9
8,100,64,2,0.3,34,2,32,0
8,100,64,2,0.5,26,2,24,0
8,100,64,2,1,13,2,11,0
8,100,64,2,1.5,4,2,2,0
8,100,64,3,0.3,33,3,30,0
8,100,64,3,0.5,24,3,21,0
8,100,64,3,1,9,3,6,0
8,100,64,3,1.5,7,3,4,0
8,100,64,4,0.3,31,4,27,0
8,100,64,4,0.5,22,4,18,0
8,100,64,4,1,14,4,10,0
8,100,64,4,1.5,5,3,2,1
8,100,64,5,0.3,34,5,29,0
8,100,64,5,0.5,33,5,28,0
8,100,64,5,1,12,4,8,1
8,100,64,5,1.5,10,5,5,0
8,100,64,10,0.3,39,10,29,0
8,100,64,10,0.5,28,9,19,1
8,100,64,10,1,17,10,7,0
8,100,64,10,1.5,8,7,1,3
8,100,64,15,0.3,42,15,27,0
8,100,64,15,0.5,28,11,17,4
8,100,64,15,1,16,8,8,7
8,100,64,15,1.5,11,8,3,7
8,100,64,20,0.3,36,20,16,0
8,100,64,20,0.5,33,15,18,5
8,100,64,20,1,17,8,9,12
8,100,64,20,1.5,7,4,3,16
8,100,64,50,0.3,34,25,9,25
8,100,64,50,0.5,30,22,8,28
8,100,64,50,1,18,15,3,35
8,100,64,50,1.5,7,7,0,43
8,100,64,100,0.3,41,41,0,59
8,100,64,100,0.5,39,39,0,61
8,100,64,100,1,16,16,0,84
8,100,64,100,1.5,4,4,0,96
8,100,16,2,0.3,41,2,39,0
8,100,16,2,0.5,37,2,35,0
8,100,16,2,1,15,1,14,1
8,100,16,2,1.5,4,1,3,1
8,100,16,3,0.3,41,3,38,0
8,100,16,3,0.5,26,3,23,0
8,100,16,3,1,17,3,14,0
8,100,16,3,1.5,4,1,3,2
8,100,16,4,0.3,49,4,45,0
8,100,16,4,0.5,30,4,26,0
8,100,16,4,1,18,4,14,0
8,100,16,4,1.5,5,2,3,2
8,100,16,5,0.3,43,4,39,1
8,100,16,5,0.5,22,4,18,1
8,100,16,5,1,17,3,14,2
8,100,16,5,1.5,5,1,4,4
8,100,16,10,0.3,30,5,25,5
8,100,16,10,0.5,25,5,20,5
8,100,16,10,1,10,3,7,7
8,100,16,10,1.5,9,3,6,7
8,100,16,15,0.3,36,7,29,8
8,100,16,15,0.5,33,9,24,6
8,100,16,15,1,12,5,7,10
8,100,16,15,1.5,4,1,3,14
8,100,16,20,0.3,32,12,20,8
8,100,16,20,0.5,39,12,27,8
8,100,16,20,1,21,7,14,13
8,100,16,20,1.5,6,4,2,16
8,100,16,50,0.3,34,22,12,28
8,100,16,50,0.5,39,25,14,25
8,100,16,50,1,17,10,7,40
8,100,16,50,1.5,5,4,1,46
8,100,16,100,0.3,38,38,0,62
8,100,16,100,0.5,38,38,0,62
8,100,16,100,1,20,20,0,80
8,100,16,100,1.5,11,11,0,89
8,100,32,2,0.3,26,2,24,0
8,100,32,2,0.5,30,2,28,0
8,100,32,2,1,12,2,10,0
8,100,32,2,1.5,8,2,6,0
8,100,32,3,0.3,31,3,28,0
8,100,32,3,0.5,30,3,27,0
8,100,32,3,1,16,3,13,0
8,100,32,3,1.5,6,3,3,0
8,100,32,4,0.3,32,3,29,1
8,100,32,4,0.5,29,4,25,0
8,100,32,4,1,17,4,13,0
8,100,32,4,1.5,5,3,2,1
8,100,32,5,0.3,37,5,32,0
8,100,32,5,0.5,31,5,26,0
8,100,32,5,1,20,4,16,1
8,100,32,5,1.5,8,4,4,1
8,100,32,10,0.3,28,8,20,2
8,100,32,10,0.5,26,8,18,2
8,100,32,10,1,18,6,12,4
8,100,32,10,1.5,10,4,6,6
8,100,32,15,0.3,33,10,23,5
8,100,32,15,0.5,28,10,18,5
8,100,32,15,1,12,6,6,9
8,100,32,15,1.5,6,4,2,11
8,100,32,20,0.3,36,12,24,8
8,100,32,20,0.5,45,16,29,4
8,100,32,20,1,16,8,8,12
8,100,32,20,1.5,7,4,3,16
8,100,32,50,0.3,39,28,11,22
8,100,32,50,0.5,32,18,14,32
8,100,32,50,1,17,12,5,38
8,100,32,50,1.5,8,6,2,44
8,100,32,100,0.3,40,40,0,60
8,100,32,100,0.5,40,40,0,60
8,100,32,100,1,15,15,0,85
8,100,32,100,1.5,7,7,0,93
8,100,64,2,0.3,36,2,34,0
8,100,64,2,0.5,30,2,28,0
8,100,64,2,1,15,2,13,0
8,100,64,2,1.5,3,2,1,0
8,100,64,3,0.3,37,3,34,0
8,100,64,3,0.5,25,3,22,0
8,100,64,3,1,13,3,10,0
8,100,64,3,1.5,4,3,1,0
8,100,64,4,0.3,34,4,30,0
8,100,64,4,0.5,29,4,25,0
8,100,64,4,1,16,4,12,0
8,100,64,4,1.5,6,4,2,0
8,100,64,5,0.3,31,5,26,0
8,100,64,5,0.5,25,5,20,0
8,100,64,5,1,14,5,9,0
8,100,64,5,1.5,6,4,2,1
8,100,64,10,0.3,32,10,22,0
8,100,64,10,0.5,25,9,16,1
8,100,64,10,1,14,7,7,3
8,100,64,10,1.5,8,5,3,5
8,100,64,15,0.3,41,15,26,0
8,100,64,15,0.5,29,14,15,1
8,100,64,15,1,15,8,7,7
8,100,64,15,1.5,9,7,2,8
8,100,64,20,0.3,38,16,22,4
8,100,64,20,0.5,24,13,11,7
8,100,64,20,1,19,11,8,9
8,100,64,20,1.5,7,3,4,17
8,100,64,50,0.3,40,28,12,22
8,100,64,50,0.5,25,22,3,28
8,100,64,50,1,15,13,2,37
8,100,64,50,1.5,8,6,2,44
8,100,64,100,0.3,41,41,0,59
8,100,64,100,0.5,39,39,0,61
8,100,64,100,1,16,16,0,84
8,100,64,100,1.5,4,4,0,96
8,100,128,2,0.3,37,2,35,0
8,100,128,2,0.5,20,2,18,0
8,100,128,2,1,9,2,7,0
8,100,128,2,1.5,4,2,2,0
8,100,128,3,0.3,26,3,23,0
8,100,128,3,0.5,20,3,17,0
8,100,128,3,1,9,3,6,0
8,100,128,3,1.5,5,3,2,0
8,100,128,4,0.3,29,4,25,0
8,100,128,4,0.5,27,4,23,0
8,100,128,4,1,12,4,8,0
8,100,128,4,1.5,4,3,1,1
8,100,128,5,0.3,31,5,26,0
8,100,128,5,0.5,25,5,20,0
8,100,128,5,1,9,5,4,0
8,100,128,5,1.5,5,5,0,0
8,100,128,10,0.3,33,9,24,1
8,100,128,10,0.5,27,10,17,0
8,100,128,10,1,14,9,5,1
8,100,128,10,1.5,7,6,1,4
8,100,128,15,0.3,38,15,23,0
8,100,128,15,0.5,29,13,16,2
8,100,128,15,1,15,11,4,4
8,100,128,15,1.5,6,6,0,9
8,100,128,20,0.3,36,17,19,3
8,100,128,20,0.5,25,17,8,3
8,100,128,20,1,15,9,6,11
8,100,128,20,1.5,10,9,1,11
8,100,128,50,0.3,42,33,9,17
8,100,128,50,0.5,27,25,2,25
8,100,128,50,1,14,12,2,38
8,100,128,50,1.5,6,5,1,45
8,100,128,100,0.3,40,40,0,60
8,100,128,100,0.5,36,36,0,64
8,100,128,100,1,14,14,0,86
8,100,128,100,1.5,7,7,0,93
8,100,256,2,0.3,26,2,24,0
8,100,256,2,0.5,22,2,20,0
8,100,256,2,1,7,2,5,0
8,100,256,2,1.5,3,2,1,0
8,100,256,3,0.3,22,3,19,0
8,100,256,3,0.5,14,3,11,0
8,100,256,3,1,5,3,2,0
8,100,256,3,1.5,3,3,0,0
8,100,256,4,0.3,19,4,15,0
8,100,256,4,0.5,17,4,13,0
8,100,256,4,1,10,4,6,0
8,100,256,4,1.5,4,4,0,0
8,100,256,5,0.3,29,5,24,0
8,100,256,5,0.5,13,5,8,0
8,100,256,5,1,7,5,2,0
8,100,256,5,1.5,5,5,0,0
8,100,256,10,0.3,28,10,18,0
8,100,256,10,0.5,20,10,10,0
8,100,256,10,1,10,10,0,0
8,100,256,10,1.5,8,8,0,2
8,100,256,15,0.3,30,15,15,0
8,100,256,15,0.5,22,15,7,0
8,100,256,15,1,14,14,0,1
8,100,256,15,1.5,9,9,0,6
8,100,256,20,0.3,30,20,10,0
8,100,256,20,0.5,29,18,11,2
8,100,256,20,1,16,14,2,6
8,100,256,20,1.5,11,10,1,10
8,100,256,50,0.3,42,37,5,13
8,100,256,50,0.5,35,33,2,17
8,100,256,50,1,18,17,1,33
8,100,256,50,1.5,9,9,0,41
8,100,256,100,0.3,44,44,0,56
8,100,256,100,0.5,35,35,0,65
8,100,256,100,1,15,15,0,85
8,100,256,100,1.5,5,5,0,95
8,100,512,2,0.3,27,2,25,0
8,100,512,2,0.5,11,2,9,0
8,100,512,2,1,2,2,0,0
8,100,512,2,1.5,3,2,1,0
8,100,512,3,0.3,19,3,16,0
8,100,512,3,0.5,8,3,5,0
8,100,512,3,1,4,3,1,0
8,100,512,3,1.5,3,3,0,0
8,100,512,4,0.3,25,4,21,0
8,100,512,4,0.5,14,4,10,0
8,100,512,4,1,4,4,0,0
8,100,512,4,1.5,4,4,0,0
8,100,512,5,0.3,22,5,17,0
8,100,512,5,0.5,12,5,7,0
8,100,512,5,1,5,5,0,0
8,100,512,5,1.5,5,5,0,0
8,100,512,10,0.3,26,10,16,0
8,100,512,10,0.5,14,10,4,0
8,100,512,10,1,10,10,0,0
8,100,512,10,1.5,10,10,0,0
8,100,512,15,0.3,24,15,9,0
8,100,512,15,0.5,20,15,5,0
8,100,512,15,1,15,15,0,0
8,100,512,15,1.5,12,12,0,3
8,100,512,20,0.3,26,20,6,0
8,100,512,20,0.5,23,20,3,0
8,100,512,20,1,18,18,0,2
8,100,512,20,1.5,13,13,0,7
8,100,512,50,0.3,40,38,2,12
8,100,512,50,0.5,40,40,0,10
8,100,512,50,1,19,19,0,31
8,100,512,50,1.5,9,9,0,41
8,100,512,100,0.3,38,38,0,62
8,100,512,100,0.5,35,35,0,65
8,100,512,100,1,16,16,0,84
8,100,512,100,1.5,8,8,0,92
8,100,1024,2,0.3,21,2,19,0
8,100,1024,2,0.5,9,2,7,0
8,100,1024,2,1,2,2,0,0
8,100,1024,2,1.5,2,2,0,0
8,100,1024,3,0.3,14,3,11,0
8,100,1024,3,0.5,7,3,4,0
8,100,1024,3,1,4,3,1,0
8,100,1024,3,1.5,3,3,0,0
8,100,1024,4,0.3,13,4,9,0
8,100,1024,4,0.5,9,4,5,0
8,100,1024,4,1,4,4,0,0
8,100,1024,4,1.5,4,4,0,0
8,100,1024,5,0.3,9,5,4,0
8,100,1024,5,0.5,7,5,2,0
8,100,1024,5,1,5,5,0,0
8,100,1024,5,1.5,5,5,0,0
8,100,1024,10,0.3,17,10,7,0
8,100,1024,10,0.5,12,10,2,0
8,100,1024,10,1,10,10,0,0
8,100,1024,10,1.5,10,10,0,0
8,100,1024,15,0.3,19,15,4,0
8,100,1024,15,0.5,15,15,0,0
8,100,1024,15,1,15,15,0,0
8,100,1024,15,1.5,15,15,0,0
8,100,1024,20,0.3,23,20,3,0
8,100,1024,20,0.5,22,20,2,0
8,100,1024,20,1,19,19,0,1
8,100,1024,20,1.5,15,15,0,5
8,100,1024,50,0.3,44,44,0,6
8,100,1024,50,0.5,42,42,0,8
8,100,1024,50,1,20,20,0,30
8,100,1024,50,1.5,4,4,0,46
8,100,1024,100,0.3,34,34,0,66
8,100,1024,100,0.5,28,28,0,72
8,100,1024,100,1,14,14,0,86
8,100,1024,100,1.5,9,9,0,91
8,100,2048,2,0.3,11,2,9,0
8,100,2048,2,0.5,5,2,3,0
8,100,2048,2,1,2,2,0,0
8,100,2048,2,1.5,2,2,0,0
8,100,2048,3,0.3,5,3,2,0
8,100,2048,3,0.5,3,3,0,0
8,100,2048,3,1,3,3,0,0
8,100,2048,3,1.5,3,3,0,0
8,100,2048,4,0.3,8,4,4,0
8,100,2048,4,0.5,5,4,1,0
8,100,2048,4,1,4,4,0,0
8,100,2048,4,1.5,4,4,0,0
8,100,2048,5,0.3,5,5,0,0
8,100,2048,5,0.5,6,5,1,0
8,100,2048,5,1,5,5,0,0
8,100,2048,5,1.5,5,5,0,0
8,100,2048,10,0.3,13,10,3,0
8,100,2048,10,0.5,10,10,0,0
8,100,2048,10,1,10,10,0,0
8,100,2048,10,1.5,10,10,0,0
8,100,2048,15,0.3,15,15,0,0
8,100,2048,15,0.5,15,15,0,0
8,100,2048,15,1,15,15,0,0
8,100,2048,15,1.5,14,14,0,1
8,100,2048,20,0.3,21,20,1,0
8,100,2048,20,0.5,20,20,0,0
8,100,2048,20,1,20,20,0,0
8,100,2048,20,1.5,18,18,0,2
8,100,2048,50,0.3,47,47,0,3
8,100,2048,50,0.5,44,44,0,6
8,100,2048,50,1,22,22,0,28
8,100,2048,50,1.5,2,2,0,48
8,100,2048,100,0.3,40,40,0,60
8,100,2048,100,0.5,36,36,0,64
8,100,2048,100,1,19,19,0,81
8,100,2048,100,1.5,8,8,0,92
8,1000,64,2,0.3,352,2,350,0
8,1000,64,2,0.5,338,2,336,0
8,1000,64,2,1,142,2,140,0
8,1000,64,2,1.5,74,2,72,0
8,1000,64,3,0.3,361,3,358,0
8,1000,64,3,0.5,268,3,265,0
8,1000,64,3,1,129,3,126,0
8,1000,64,3,1.5,52,3,49,0
8,1000,64,4,0.3,359,4,355,0
8,1000,64,4,0.5,324,4,320,0
8,1000,64,4,1,131,4,127,0
8,1000,64,4,1.5,44,4,40,0
8,1000,64,5,0.3,355,5,350,0
8,1000,64,5,0.5,282,5,277,0
8,1000,64,5,1,122,5,117,0
8,1000,64,5,1.5,47,4,43,1
8,1000,64,10,0.3,357,9,348,1
8,1000,64,10,0.5,268,10,258,0
8,1000,64,10,1,141,10,131,0
8,1000,64,10,1.5,46,8,38,2
8,1000,64,15,0.3,340,15,325,0
8,1000,64,15,0.5,263,12,251,3
8,1000,64,15,1,142,7,135,8
8,1000,64,15,1.5,64,7,57,8
8,1000,64,20,0.3,378,12,366,8
8,1000,64,20,0.5,263,16,247,4
8,1000,64,20,1,136,14,122,6
8,1000,64,20,1.5,60,9,51,11
8,1000,64,50,0.3,349,39,310,11
8,1000,64,50,0.5,262,26,236,24
8,1000,64,50,1,155,25,130,25
8,1000,64,50,1.5,89,15,74,35
8,1000,64,100,0.3,382,57,325,43
8,1000,64,100,0.5,312,56,256,44
8,1000,64,100,1,142,33,109,67
8,1000,64,100,1.5,64,14,50,86
8,1000,16,2,0.3,398,2,396,0
8,1000,16,2,0.5,388,2,386,0
8,1000,16,2,1,216,2,214,0
8,1000,16,2,1.5,43,1,42,1
8,1000,16,3,0.3,409,3,406,0
8,1000,16,3,0.5,239,3,236,0
8,1000,16,3,1,129,2,127,1
8,1000,16,3,1.5,35,1,34,2
8,1000,16,4,0.3,425,3,422,1
